Date,Open,High,Low,Close,Volume,OpenInt
11/18/1991,13.362,13.571,13.154,13.259,1118817,0
11/19/1991,13.259,13.259,12.591,12.591,1503123,0
11/20/1991,12.82,13.007,12.799,12.883,1798918,0
11/21/1991,12.82,13.175,12.799,13.071,591593,0
11/22/1991,13.007,13.028,12.758,12.841,1057512,0
11/25/1991,12.758,12.799,12.673,12.737,859035,0
11/26/1991,12.799,12.883,12.652,12.758,1507336,0
11/27/1991,12.758,12.82,12.423,12.548,1286257,0
11/29/1991,12.652,12.945,12.548,12.924,428753,0
12/2/1991,12.82,12.883,12.716,12.799,662476,0
12/3/1991,12.883,13.113,12.82,13.113,941416,0
12/4/1991,13.113,13.113,12.841,12.924,449826,0
12/5/1991,12.924,12.924,12.716,12.799,483928,0
12/6/1991,12.652,13.154,12.652,13.007,1326105,0
12/9/1991,12.904,12.945,12.652,12.673,1005403,0
12/10/1991,12.673,12.673,12.173,12.256,2056016,0
12/11/1991,12.382,12.57,12.34,12.548,1249475,0
12/12/1991,12.591,12.716,12.548,12.673,589294,0
12/13/1991,12.82,12.82,12.652,12.673,773592,0
12/16/1991,12.737,12.841,12.737,12.758,629526,0
12/17/1991,12.591,12.716,12.382,12.382,597723,0
12/18/1991,12.153,12.486,12.007,12.486,1003104,0
12/19/1991,12.548,12.904,12.486,12.82,1157897,0
12/20/1991,13.028,13.259,12.924,13.113,2205448,0
12/23/1991,12.924,13.822,12.924,13.697,1435304,0
12/24/1991,14.031,14.511,13.947,14.198,1749108,0
12/26/1991,14.135,14.198,13.926,14.135,518794,0
12/27/1991,14.135,14.469,14.031,14.448,929153,0
12/30/1991,14.385,14.385,14.198,14.198,871680,0
12/31/1991,14.01,14.365,13.969,14.219,1262883,0
1/2/1992,14.114,14.135,14.01,14.135,521477,0
1/3/1992,14.093,14.283,14.052,14.283,900801,0
1/6/1992,14.031,14.219,14.031,14.178,921874,0
1/7/1992,14.178,14.365,14.093,14.178,922640,0
1/8/1992,14.135,14.511,14.031,14.198,1793939,0
1/9/1992,14.135,14.178,13.78,13.926,829534,0
1/10/1992,13.822,13.926,13.822,13.864,668608,0
1/13/1992,13.864,13.864,13.592,13.656,888541,0
1/14/1992,13.592,13.843,13.488,13.822,1881680,0
1/15/1992,13.926,15.034,13.822,14.825,3412389,0
1/16/1992,15.137,15.367,14.803,15.034,4150349,0
1/17/1992,15.117,15.534,14.865,15.243,3476759,0
1/20/1992,15.283,15.41,15.243,15.283,2199319,0
1/21/1992,15.075,15.075,14.594,14.636,2249513,0
1/22/1992,14.594,14.865,14.594,14.865,1278208,0
1/23/1992,14.865,14.991,14.615,14.636,1556765,0
1/24/1992,14.636,14.719,14.636,14.677,1150618,0
1/27/1992,14.719,14.865,14.719,14.803,816123,0
1/28/1992,14.803,14.97,14.698,14.887,2170198,0
1/29/1992,14.887,15.117,14.636,14.741,1553698,0
1/30/1992,14.803,14.803,14.677,14.677,987010,0
1/31/1992,14.698,14.698,14.219,14.261,1102723,0
2/3/1992,14.469,14.554,14.322,14.344,1053679,0
2/4/1992,14.301,14.511,14.178,14.407,868615,0
2/5/1992,14.49,14.511,14.135,14.24,703476,0
2/6/1992,14.24,14.322,14.135,14.135,507299,0
2/7/1992,14.178,14.469,14.178,14.24,1072455,0
2/10/1992,14.301,14.574,14.301,14.49,1300050,0
2/11/1992,14.49,14.677,14.49,14.657,1193915,0
2/12/1992,14.657,14.846,14.636,14.825,1224184,0
2/13/1992,14.825,14.846,14.511,14.594,786620,0
2/14/1992,14.554,15.137,14.554,15.075,1970957,0
2/18/1992,15.075,15.681,15.075,15.681,3091306,0
2/19/1992,15.66,16.306,15.577,15.931,4330050,0
2/20/1992,15.91,15.91,15.681,15.806,1877850,0
2/21/1992,15.577,15.722,15.492,15.514,2106209,0
2/24/1992,15.514,15.806,15.514,15.597,1170544,0
2/25/1992,15.555,15.577,15.012,15.179,1490095,0
2/26/1992,15.179,15.43,15.179,15.389,1652937,0
2/27/1992,15.346,15.471,15.179,15.43,870150,0
2/28/1992,15.471,15.492,15.346,15.43,665925,0
3/2/1992,15.305,15.743,15.243,15.743,837963,0
3/3/1992,15.973,16.432,15.889,16.411,2155638,0
3/4/1992,16.306,16.411,16.014,16.097,2091650,0
3/5/1992,15.91,16.014,15.577,15.681,1006935,0
3/6/1992,15.681,15.826,15.41,15.471,1639526,0
3/9/1992,15.471,15.492,15.096,15.096,2038007,0
3/10/1992,15.158,15.243,15.012,15.054,1701596,0
3/11/1992,14.907,14.991,14.907,14.907,973983,0
3/12/1992,14.887,14.887,14.594,14.825,1426491,0
3/13/1992,14.97,15.389,14.97,15.389,2063680,0
3/16/1992,15.346,15.848,15.346,15.848,1199280,0
3/17/1992,15.806,16.056,15.806,15.91,1073605,0
3/18/1992,15.848,15.91,15.639,15.639,1480133,0
3/19/1992,15.722,15.764,15.514,15.66,697345,0
3/20/1992,15.681,15.743,15.555,15.66,1264415,0
3/23/1992,15.577,15.848,15.577,15.681,555192,0
3/24/1992,15.681,15.993,15.681,15.826,924939,0
3/25/1992,15.826,16.39,15.681,16.14,1731483,0
3/26/1992,16.14,16.349,16.077,16.223,1476685,0
3/27/1992,15.91,16.077,15.743,15.764,1063258,0
3/30/1992,15.681,15.764,15.555,15.722,759415,0
3/31/1992,15.66,15.973,15.66,15.681,664777,0
4/1/1992,15.514,15.66,15.514,15.66,818804,0
4/2/1992,15.66,15.973,15.514,15.681,1329171,0
4/3/1992,15.66,15.681,15.137,15.137,2146058,0
4/6/1992,15.158,15.492,15.158,15.41,1255220,0
4/7/1992,15.681,15.681,15.158,15.221,880109,0
4/8/1992,15.012,15.137,14.677,14.907,1848346,0
4/9/1992,14.928,15.179,14.907,15.054,1947199,0
4/10/1992,15.179,15.305,15.137,15.137,1463273,0
4/13/1992,14.97,16.432,14.907,16.411,1054063,0
4/14/1992,16.411,16.411,15.848,15.973,4455342,0
4/15/1992,16.014,16.662,16.014,16.599,2773668,0
4/16/1992,16.578,17.079,16.557,17.058,4136555,0
4/20/1992,16.913,17.413,16.828,17.309,2044523,0
4/21/1992,17.183,17.226,16.807,16.933,1296984,0
4/22/1992,16.892,16.995,16.683,16.683,839111,0
4/23/1992,16.725,16.828,16.474,16.807,1590479,0
4/24/1992,16.766,17.162,16.746,17.058,1110004,0
4/27/1992,16.787,16.913,16.474,16.474,964405,0
4/28/1992,16.411,16.787,16.411,16.746,959040,0
4/29/1992,16.807,16.807,16.578,16.683,940650,0
4/30/1992,16.828,17.371,16.828,17.309,2763707,0
5/1/1992,17.162,17.247,17.039,17.039,1093145,0
5/4/1992,17.203,17.247,16.954,16.954,1259052,0
5/5/1992,16.892,17.039,16.892,16.892,788154,0
5/6/1992,16.913,17.039,16.662,16.683,1162496,0
5/7/1992,16.725,16.954,16.683,16.913,1096210,0
5/8/1992,17.058,17.079,16.828,16.954,1200813,0
5/11/1992,17.058,17.497,17.039,17.476,1360205,0
5/12/1992,17.456,17.456,17.289,17.309,1118817,0
5/13/1992,17.289,17.58,17.289,17.413,1373999,0
5/14/1992,17.33,17.371,17.162,17.226,1130311,0
5/15/1992,17.226,17.247,16.871,16.913,1765967,0
5/18/1992,16.975,17.309,16.913,17.289,1150236,0
5/19/1992,17.247,17.413,16.995,17.33,1913867,0
5/20/1992,17.289,17.371,17.142,17.203,837963,0
5/21/1992,17.203,17.203,17.058,17.162,959424,0
5/22/1992,17.226,17.289,17.142,17.203,854822,0
5/26/1992,17.226,17.371,17.162,17.289,725314,0
5/27/1992,17.289,17.309,17.162,17.203,562857,0
5/28/1992,17.226,17.392,17.142,17.392,701177,0
5/29/1992,17.371,17.538,17.309,17.371,1548718,0
6/1/1992,17.226,17.643,17.226,17.623,2225755,0
6/2/1992,17.58,17.747,17.58,17.643,2057550,0
6/3/1992,17.705,17.873,17.538,17.873,1000039,0
6/4/1992,17.832,18.04,17.81,17.81,2413120,0
6/5/1992,17.81,17.81,17.58,17.664,804628,0
6/8/1992,17.664,17.705,17.559,17.664,471666,0
6/9/1992,17.664,17.664,17.33,17.392,1151385,0
6/10/1992,17.392,17.392,17.079,17.142,1584351,0
6/11/1992,17.142,17.142,16.828,16.954,1833787,0
6/12/1992,17.058,17.142,16.975,17.121,1219203,0
6/15/1992,17.058,17.121,16.995,17.079,680486,0
6/16/1992,17.142,17.371,17.079,17.079,989694,0
6/17/1992,17.121,17.33,17.039,17.226,1805050,0
6/18/1992,17.162,17.162,16.516,16.578,1751409,0
6/19/1992,16.578,16.662,16.432,16.432,1166711,0
6/22/1992,16.432,16.495,16.161,16.495,1149469,0
6/23/1992,16.474,16.557,16.349,16.39,554044,0
6/24/1992,16.328,16.599,16.243,16.474,1159431,0
6/25/1992,16.516,16.683,16.516,16.557,1451013,0
6/26/1992,16.578,16.662,16.432,16.495,633357,0
6/29/1992,16.516,16.871,16.516,16.746,1021493,0
6/30/1992,16.828,16.975,16.746,16.975,929537,0
7/1/1992,16.954,17.371,16.828,17.371,1621133,0
7/2/1992,17.413,17.413,16.807,16.807,2119238,0
7/6/1992,16.807,16.828,16.097,16.432,1728419,0
7/7/1992,16.39,16.411,15.993,16.014,2185905,0
7/8/1992,15.993,16.243,15.993,16.223,1451395,0
7/9/1992,16.328,16.725,16.306,16.516,990077,0
7/10/1992,16.516,16.557,16.306,16.328,962873,0
7/13/1992,16.432,16.495,16.183,16.432,847925,0
7/14/1992,16.411,16.599,16.328,16.578,591210,0
7/15/1992,16.578,16.578,16.097,16.097,1472469,0
7/16/1992,16.097,16.39,16.077,16.161,1773630,0
7/17/1992,16.223,16.432,16.14,16.265,1738763,0
7/20/1992,16.223,16.223,15.993,16.014,1301198,0
7/21/1992,16.077,16.14,15.91,15.931,1106174,0
7/22/1992,15.826,15.973,15.826,15.889,883176,0
7/23/1992,15.993,15.993,15.806,15.91,820339,0
7/24/1992,15.91,16.223,15.91,16.161,842176,0
7/27/1992,16.183,16.243,16.161,16.183,732594,0
7/28/1992,16.183,16.495,16.183,16.474,1652554,0
7/29/1992,16.787,16.954,16.683,16.871,1698915,0
7/30/1992,16.807,16.828,16.495,16.578,926472,0
7/31/1992,16.578,16.662,16.474,16.495,544849,0
8/3/1992,16.411,16.495,16.328,16.39,605004,0
8/4/1992,16.37,16.37,16.161,16.161,695429,0
8/5/1992,16.14,16.223,15.931,16.014,843711,0
8/6/1992,15.993,16.014,15.826,15.826,733362,0
8/7/1992,15.848,15.973,15.764,15.826,1421510,0
8/10/1992,15.826,15.826,15.577,15.597,1100426,0
8/11/1992,15.577,15.597,15.41,15.41,1147553,0
8/12/1992,15.41,15.577,15.346,15.389,1323039,0
8/13/1992,15.283,15.471,15.243,15.262,1459827,0
8/14/1992,15.346,15.43,15.283,15.389,2080540,0
8/17/1992,15.41,15.514,15.179,15.283,1862524,0
8/18/1992,15.243,15.389,15.179,15.243,1491245,0
8/19/1992,15.262,15.346,15.2,15.243,839881,0
8/20/1992,15.262,15.326,15.243,15.262,441014,0
8/21/1992,15.326,15.43,14.554,14.554,3122341,0
8/24/1992,14.511,14.511,14.283,14.301,1619601,0
8/25/1992,14.365,14.554,14.283,14.385,1203494,0
8/26/1992,14.448,14.554,14.365,14.511,1095061,0
8/27/1992,14.448,14.762,14.219,14.511,2152956,0
8/28/1992,14.615,14.928,14.594,14.907,672057,0
8/31/1992,14.907,15.012,14.532,14.532,624545,0
9/1/1992,14.594,14.741,14.469,14.657,1064409,0
9/2/1992,14.741,15.283,14.677,15.262,2349898,0
9/3/1992,15.262,15.262,15.096,15.179,998122,0
9/4/1992,14.991,15.075,14.928,14.95,559408,0
9/8/1992,14.95,15.012,14.615,14.741,724932,0
9/9/1992,14.783,15.012,14.677,15.012,776276,0
9/10/1992,15.283,15.577,15.243,15.577,932601,0
9/11/1992,15.577,15.577,15.346,15.346,639104,0
9/14/1992,15.639,15.91,15.577,15.806,2007739,0
9/15/1992,15.681,15.681,15.346,15.346,804628,0
9/16/1992,15.243,15.681,15.243,15.492,936434,0
9/17/1992,15.577,15.597,15.283,15.346,836430,0
9/18/1992,15.283,15.43,15.283,15.41,949462,0
9/21/1992,15.43,15.43,15.283,15.41,265144,0
9/22/1992,15.43,15.43,15.179,15.2,819954,0
9/23/1992,15.158,15.2,15.012,15.096,814590,0
9/24/1992,15.075,15.283,15.075,15.243,426069,0
9/25/1992,15.179,15.179,14.741,14.928,741791,0
9/28/1992,14.991,15.034,14.907,15.012,575118,0
9/29/1992,15.034,15.034,14.762,14.762,481245,0
9/30/1992,14.741,14.928,14.741,14.907,568987,0
10/1/1992,14.95,14.991,14.698,14.741,532587,0
10/2/1992,14.783,14.783,14.385,14.511,951760,0
10/5/1992,14.344,14.469,14.114,14.427,1890495,0
10/6/1992,14.511,14.554,14.365,14.532,1290853,0
10/7/1992,14.532,14.532,14.385,14.448,828001,0
10/8/1992,14.385,14.511,14.261,14.448,1339515,0
10/9/1992,14.448,14.594,14.261,14.427,1212306,0
10/12/1992,14.427,14.615,14.427,14.594,781255,0
10/13/1992,14.677,14.928,14.615,14.846,1196980,0
10/14/1992,14.783,14.846,14.677,14.677,539101,0
10/15/1992,14.554,14.594,14.385,14.448,998888,0
10/16/1992,14.427,14.865,14.427,14.846,1178974,0
10/19/1992,14.783,15.075,14.783,15.075,1007317,0
10/20/1992,15.179,15.179,14.95,15.096,726848,0
10/21/1992,15.41,15.41,15.262,15.262,1059429,0
10/22/1992,15.41,15.577,15.283,15.43,1718458,0
10/23/1992,15.43,15.471,15.326,15.41,987010,0
10/26/1992,15.346,15.597,15.283,15.555,1036823,0
10/27/1992,15.597,15.597,15.283,15.283,1142189,0
10/28/1992,15.283,15.826,15.283,15.722,1449097,0
10/29/1992,15.722,15.806,15.722,15.743,1212690,0
10/30/1992,15.743,15.743,15.577,15.681,764779,0
11/2/1992,15.619,15.785,15.577,15.722,1347943,0
11/3/1992,15.722,15.785,15.701,15.743,677803,0
11/4/1992,15.701,15.785,15.701,15.701,274724,0
11/5/1992,15.66,15.66,15.555,15.577,661327,0
11/6/1992,15.639,15.639,15.492,15.577,857887,0
11/9/1992,15.514,15.577,15.43,15.471,453273,0
11/10/1992,15.577,15.577,15.305,15.305,617648,0
11/11/1992,15.262,15.389,15.221,15.262,657114,0
11/12/1992,15.262,15.346,15.221,15.346,1310012,0
11/13/1992,15.262,15.262,15.034,15.034,1143721,0
11/16/1992,14.928,14.928,14.594,14.615,2423464,0
11/17/1992,14.698,14.698,14.511,14.511,1706961,0
11/18/1992,14.636,14.825,14.636,14.762,1150618,0
11/19/1992,14.783,14.928,14.762,14.825,1761370,0
11/20/1992,14.865,15.034,14.825,15.034,1510784,0
11/23/1992,15.012,15.137,14.95,15.034,855586,0
11/24/1992,15.034,15.326,15.034,15.262,920726,0
11/25/1992,15.326,15.471,15.326,15.41,1165178,0
11/27/1992,15.492,15.619,15.492,15.514,1501207,0
11/30/1992,15.619,15.953,15.514,15.868,2087818,0
12/1/1992,15.889,16.223,15.806,16.056,1870953,0
12/2/1992,16.119,16.119,15.953,15.953,1311160,0
12/3/1992,15.953,15.973,15.785,15.826,1297368,0
12/4/1992,15.868,15.973,15.826,15.868,1116519,0
12/7/1992,15.868,15.868,15.722,15.868,676654,0
12/8/1992,15.889,16.097,15.743,16.014,663244,0
12/9/1992,16.014,16.495,15.889,16.495,2286293,0
12/10/1992,16.39,16.453,16.265,16.306,1467106,0
12/11/1992,16.265,16.349,16.056,16.265,680869,0
12/14/1992,16.183,16.37,16.056,16.056,690064,0
12/15/1992,16.014,16.14,15.973,16.097,610752,0
12/16/1992,16.14,16.202,16.014,16.056,505000,0
12/17/1992,16.035,16.183,16.035,16.119,1182804,0
12/18/1992,16.223,16.349,16.14,16.306,1282808,0
12/21/1992,16.39,16.432,16.265,16.265,1162879,0
12/22/1992,16.265,16.265,16.056,16.183,1038737,0
12/23/1992,16.14,16.223,16.035,16.119,679719,0
12/24/1992,16.183,16.202,16.056,16.056,323383,0
12/28/1992,16.056,16.056,15.91,15.953,548680,0
12/29/1992,15.973,16.119,15.953,15.973,983179,0
12/30/1992,16.035,16.223,16.035,16.223,518794,0
12/31/1992,16.285,16.285,16.183,16.202,708455,0
1/4/1993,16.285,16.599,16.202,16.516,1824592,0
1/5/1993,16.578,16.746,16.495,16.536,1965209,0
1/6/1993,16.495,16.516,16.39,16.432,1073605,0
1/7/1993,16.39,16.599,15.889,16.39,3646116,0
1/8/1993,15.953,16.14,15.91,15.953,1849497,0
1/11/1993,15.889,16.035,15.785,16.035,1238360,0
1/12/1993,16.097,16.097,15.66,15.785,1399287,0
1/13/1993,15.158,15.514,15.034,15.514,5155369,0
1/14/1993,15.555,15.66,15.471,15.514,1770182,0
1/15/1993,15.555,15.785,15.555,15.743,1077435,0
1/18/1993,15.722,15.743,15.639,15.743,370512,0
1/19/1993,15.743,15.743,15.555,15.577,1011532,0
1/20/1993,15.66,15.722,15.514,15.555,670908,0
1/21/1993,15.639,15.639,15.471,15.639,1031456,0
1/22/1993,15.639,15.973,15.577,15.889,1192766,0
1/25/1993,16.014,16.223,15.953,16.097,1403118,0
1/26/1993,16.119,16.265,16.097,16.097,1016514,0
1/27/1993,16.119,16.453,16.119,16.37,915361,0
1/28/1993,16.432,16.787,16.349,16.787,2115406,0
1/29/1993,16.746,16.871,16.703,16.828,1761754,0
2/1/1993,16.725,16.725,16.536,16.64,2304300,0
2/2/1993,16.536,16.766,16.516,16.766,776276,0
2/3/1993,16.662,16.892,16.662,16.828,1084332,0
2/4/1993,16.828,17.289,16.828,17.289,2292809,0
2/5/1993,17.162,17.832,17.162,17.664,2280930,0
2/8/1993,17.559,17.601,17.392,17.392,755967,0
2/9/1993,17.289,17.289,17.121,17.121,438714,0
2/10/1993,17.121,17.142,16.849,17.058,725698,0
2/11/1993,17.162,17.351,17.079,17.079,822253,0
2/12/1993,17.142,17.203,16.828,16.828,351738,0
2/16/1993,16.849,16.892,16.14,16.328,1928808,0
2/17/1993,16.265,16.662,16.202,16.536,2130732,0
2/18/1993,16.599,16.746,16.223,16.453,1565195,0
2/19/1993,16.328,16.328,16.035,16.183,3215063,0
2/22/1993,16.14,16.223,16.014,16.14,1312312,0
2/23/1993,16.202,16.285,16.097,16.202,822636,0
2/24/1993,16.183,16.349,16.14,16.328,749838,0
2/25/1993,16.265,16.285,15.953,16.056,1927659,0
2/26/1993,16.056,16.056,15.806,15.953,1362122,0
3/1/1993,15.973,16.119,15.701,15.743,1294302,0
3/2/1993,15.639,15.973,15.492,15.953,1958311,0
3/3/1993,15.953,16.119,15.701,15.889,1397755,0
3/4/1993,15.91,15.953,15.555,15.577,1734166,0
3/5/1993,15.722,16.119,15.722,15.889,2518487,0
3/8/1993,16.097,16.37,16.014,16.37,1923829,0
3/9/1993,16.432,16.683,16.37,16.683,1583583,0
3/10/1993,16.683,16.683,16.265,16.349,1160964,0
3/11/1993,16.202,16.202,15.953,16.119,1178586,0
3/12/1993,15.868,15.868,15.639,15.806,1802751,0
3/15/1993,15.806,16.097,15.806,16.097,1292387,0
3/16/1993,16.097,16.097,15.973,16.056,687383,0
3/17/1993,16.097,16.097,15.91,16.056,1928426,0
3/18/1993,15.973,16.265,15.973,16.119,1097361,0
3/19/1993,16.119,16.119,15.91,15.953,836430,0
3/22/1993,15.91,16.119,15.806,15.953,1363654,0
3/23/1993,15.953,15.973,15.701,15.701,1993945,0
3/24/1993,15.722,15.826,15.577,15.66,1444499,0
3/25/1993,15.66,15.66,15.577,15.597,926472,0
3/26/1993,15.577,15.577,15.389,15.471,754818,0
3/29/1993,15.471,15.555,15.389,15.43,744089,0
3/30/1993,15.346,15.389,14.636,14.95,2749530,0
3/31/1993,15.034,15.075,14.677,14.677,2657189,0
4/1/1993,14.846,14.846,14.698,14.762,2339553,0
4/2/1993,14.762,14.762,14.615,14.677,2624620,0
4/5/1993,14.698,14.846,14.49,14.532,1770566,0
4/6/1993,14.636,14.636,14.24,14.301,2304300,0
4/7/1993,14.301,14.407,14.01,14.178,2520403,0
4/8/1993,13.99,14.093,13.425,13.739,5978772,0
4/12/1993,13.78,14.072,13.739,14.072,1684739,0
4/13/1993,14.135,14.178,14.093,14.178,1449863,0
4/14/1993,14.156,14.365,14.135,14.24,1483964,0
4/15/1993,14.301,14.448,14.301,14.365,1285107,0
4/16/1993,14.385,14.532,14.283,14.49,1729951,0
4/19/1993,14.49,14.636,14.322,14.469,1412315,0
4/20/1993,14.469,14.677,14.469,14.677,1729568,0
4/21/1993,14.615,15.075,14.574,14.991,1533774,0
4/22/1993,14.928,14.95,14.762,14.783,981264,0
4/23/1993,14.719,14.719,14.532,14.532,923791,0
4/26/1993,14.554,14.928,14.554,14.865,882793,0
4/27/1993,14.887,14.95,14.846,14.95,744856,0
4/28/1993,14.887,14.95,14.762,14.846,543315,0
4/29/1993,14.887,15.034,14.803,15.012,799264,0
4/30/1993,14.95,15.117,14.928,15.034,552894,0
5/3/1993,15.137,15.137,14.846,14.928,1244491,0
5/4/1993,14.95,14.95,14.783,14.783,1442585,0
5/5/1993,14.762,14.783,14.677,14.698,1508869,0
5/6/1993,14.762,14.846,14.698,14.698,760948,0
5/7/1993,14.762,14.762,14.511,14.554,1278208,0
5/10/1993,14.554,14.615,14.448,14.469,1841449,0
5/11/1993,14.469,14.719,14.407,14.719,883560,0
5/12/1993,14.762,15.179,14.719,15.096,770145,0
5/13/1993,15.243,15.326,15.096,15.096,995823,0
5/14/1993,15.137,15.221,14.991,15.054,570521,0
5/17/1993,15.096,15.283,15.096,15.243,461321,0
5/18/1993,15.243,15.534,15.158,15.45,1981683,0
5/19/1993,15.45,15.785,15.326,15.722,1800068,0
5/20/1993,15.785,15.868,15.471,15.555,1254837,0
5/21/1993,15.471,15.492,15.305,15.471,1747960,0
5/24/1993,15.41,15.534,15.305,15.534,671290,0
5/25/1993,15.45,15.848,15.45,15.848,1215756,0
5/26/1993,15.826,15.826,15.681,15.722,725314,0
5/27/1993,15.722,15.785,15.639,15.785,372812,0
5/28/1993,15.764,15.785,15.41,15.45,382390,0
6/1/1993,15.492,15.701,15.45,15.681,677803,0
6/2/1993,15.639,15.868,15.639,15.868,568604,0
6/3/1993,15.868,15.868,15.764,15.868,283152,0
6/4/1993,15.868,16.035,15.785,15.953,913445,0
6/7/1993,15.993,16.014,15.868,15.868,650982,0
6/8/1993,15.868,15.868,15.701,15.701,626462,0
6/9/1993,15.639,15.701,15.471,15.492,666308,0
6/10/1993,15.534,15.534,15.389,15.41,329133,0
6/11/1993,15.471,15.471,15.137,15.179,852523,0
6/14/1993,15.179,15.243,15.012,15.243,1333766,0
6/15/1993,15.179,15.179,14.928,14.991,1353691,0
6/16/1993,14.991,15.075,14.928,15.054,515729,0
6/17/1993,15.054,15.326,15.054,15.283,893137,0
6/18/1993,15.243,15.555,15.221,15.45,2367904,0
6/21/1993,15.45,15.597,15.45,15.471,1362504,0
6/22/1993,15.471,15.597,15.471,15.534,670908,0
6/23/1993,15.534,15.555,15.389,15.471,537568,0
6/24/1993,15.492,15.722,15.492,15.681,935669,0
6/25/1993,15.619,15.722,15.597,15.639,616882,0
6/28/1993,15.639,15.639,15.555,15.619,505767,0
6/29/1993,15.848,15.953,15.701,15.785,2908540,0
6/30/1993,15.953,16.077,15.91,16.014,2935361,0
7/1/1993,16.014,16.536,16.014,16.495,3045710,0
7/2/1993,16.411,16.453,16.265,16.37,1806583,0
7/6/1993,16.306,16.37,16.077,16.077,852906,0
7/7/1993,16.14,16.14,16.014,16.097,915743,0
7/8/1993,16.097,16.14,16.014,16.077,1384725,0
7/9/1993,16.014,16.39,16.014,16.37,808459,0
7/12/1993,16.37,16.37,16.077,16.14,610752,0
7/13/1993,16.161,16.183,16.035,16.161,723400,0
7/14/1993,16.14,16.328,16.14,16.328,1308862,0
7/15/1993,16.39,16.39,16.223,16.39,798881,0
7/16/1993,16.328,16.37,16.014,16.035,1447565,0
7/19/1993,16.035,16.14,16.014,16.097,535270,0
7/20/1993,16.097,16.161,16.077,16.14,759034,0
7/21/1993,16.077,16.077,15.931,16.014,640254,0
7/22/1993,16.014,16.035,15.91,15.91,724932,0
7/23/1993,15.953,16.14,15.953,16.14,1557915,0
7/26/1993,16.14,16.306,16.14,16.243,444844,0
7/27/1993,16.306,16.703,16.306,16.599,1364805,0
7/28/1993,16.599,16.933,16.599,16.849,723016,0
7/29/1993,16.787,16.871,16.39,16.411,1173990,0
7/30/1993,16.37,16.39,16.265,16.306,537952,0
8/2/1993,16.37,16.599,16.328,16.516,821105,0
8/3/1993,16.557,16.995,16.557,16.913,1313077,0
8/4/1993,16.913,16.995,16.828,16.849,637191,0
8/5/1993,16.766,16.766,16.557,16.683,975133,0
8/6/1993,16.683,16.683,16.453,16.474,526841,0
8/9/1993,16.557,16.683,16.37,16.37,709605,0
8/10/1993,16.39,16.746,16.39,16.703,890073,0
8/11/1993,16.766,16.828,16.662,16.683,820720,0
8/12/1993,16.766,16.766,16.536,16.599,835663,0
8/13/1993,16.599,16.662,16.453,16.474,545997,0
8/16/1993,16.557,17.142,16.536,16.995,2631517,0
8/17/1993,16.975,17.121,16.933,17.079,2238400,0
8/18/1993,17.079,17.268,17.079,17.142,2625771,0
8/19/1993,17.121,17.162,17.058,17.121,639488,0
8/20/1993,17.058,17.142,17.058,17.121,1074754,0
8/23/1993,17.058,17.203,16.975,17.162,1328404,0
8/24/1993,17.142,17.456,17.121,17.434,1030689,0
8/25/1993,17.456,17.601,17.371,17.601,1141039,0
8/26/1993,17.538,17.956,17.538,17.685,1928808,0
8/27/1993,17.434,17.497,17.079,17.434,1194299,0
8/30/1993,17.434,17.538,17.434,17.456,639104,0
8/31/1993,17.434,17.434,17.268,17.289,633740,0
9/1/1993,17.203,17.309,17.162,17.289,806161,0
9/2/1993,17.268,17.289,16.766,16.807,1093145,0
9/3/1993,16.807,17.162,16.807,17.121,816123,0
9/7/1993,17.058,17.079,16.766,16.807,886240,0
9/8/1993,16.62,16.683,16.161,16.474,2114639,0
9/9/1993,16.453,16.599,16.432,16.599,650982,0
9/10/1993,16.516,16.516,16.306,16.474,1214988,0
9/13/1993,16.474,16.516,16.37,16.432,537568,0
9/14/1993,16.37,16.474,16.285,16.39,973983,0
9/15/1993,16.37,16.516,16.161,16.453,908847,0
9/16/1993,16.474,16.703,16.328,16.703,844092,0
9/17/1993,16.683,16.766,16.453,16.453,1620368,0
9/20/1993,16.453,16.453,15.764,15.826,1332617,0
9/21/1993,15.785,15.785,15.179,15.389,4585998,0
9/22/1993,15.534,15.785,15.367,15.681,1728419,0
9/23/1993,15.681,15.701,15.471,15.514,664777,0
9/24/1993,15.534,15.701,15.41,15.639,661712,0
9/27/1993,15.701,15.973,15.701,15.848,641404,0
9/28/1993,15.848,15.848,15.555,15.619,685467,0
9/29/1993,15.534,15.534,15.326,15.389,1208858,0
9/30/1993,15.179,15.471,15.179,15.45,1287787,0
10/1/1993,15.41,15.993,15.389,15.826,1025711,0
10/4/1993,15.785,15.848,15.681,15.848,970151,0
10/5/1993,15.868,16.014,15.555,15.555,973983,0
10/6/1993,15.555,15.743,15.555,15.639,919958,0
10/7/1993,15.619,15.91,15.619,15.764,628376,0
10/8/1993,15.785,15.848,15.534,15.597,997357,0
10/11/1993,15.179,15.41,15.137,15.389,992374,0
10/12/1993,15.471,15.555,15.389,15.534,758649,0
10/13/1993,15.471,15.514,15.45,15.514,324917,0
10/14/1993,15.555,15.555,15.305,15.326,1729568,0
10/15/1993,15.367,15.471,15.326,15.367,971685,0
10/18/1993,15.179,15.701,15.179,15.639,1283573,0
10/19/1993,15.41,15.868,15.41,15.826,1297368,0
10/20/1993,15.764,15.785,15.619,15.639,598491,0
10/21/1993,15.681,15.681,15.534,15.597,481627,0
10/22/1993,15.639,15.993,15.639,15.868,1387792,0
